,inside_18,first_touch,Open Play,Open Play - Counter Attack,Open Play - Unassisted,Set Piece - Corner,Set Piece - Direct Free Kick,Set Piece - Free Kick,Set Piece - Goal Kick,Set Piece - Penalty,Set Piece - Throw In,time,shot_distance,shot_angle
703,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,0.7773987004127816,0.6351189231473323
704,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7240658604025847,5.261992778293184,1.0138152753189638
705,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-1.5802401458131274,0.29446916710509297
706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8669853420342851,0.11643721676466641,0.05232765220407309
707,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336692150985694,1.6688672308591344,0.06736932974360067
708,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384450828501353,-0.439430978398043,1.0554010896929518
709,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,-0.8964320969446136,-1.9308143041838184
710,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,-0.6573579321582057,-0.600363179069931
711,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2768068824412213,0.18664143747511047,1.2373758944358617
712,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,1.154713506038722,-1.0734386844307549
713,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,1.8843756258073898,-0.7841075929351388
714,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08092819305993272,-0.3707907941281059,-1.5123017467604962
715,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,0.4837262668280693,-0.32312441657668045
716,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6341055865204723,-0.6606727381818293,-0.6991663550648664
717,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,-0.7449597201427989,0.5159652422459775
718,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,0.029780929995216577,-1.3096815022574504
719,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4386632685610867,1.424022858139193,-0.1222737811959317
720,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7055653273363227,-1.5456397773169746,-0.03202371595876702
721,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4192899926510188,-1.1471473866199202,1.5741914973797904
722,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009468452244082503,0.9912437338215738,-0.9970505573182527
723,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.510123009376937,0.09701759372925829,-1.2386022025118402
724,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,0.24550515502970513,0.9374271482064621
725,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6336692150985694,0.1574879239418271,-0.36559503551181666
726,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.09531483329497327,-0.21901241321485326
727,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-0.6994884278552274,0.5115412194402345
728,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,-0.2743378880042795,-2.272348864787206
729,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815827501927873,0.4479397270620443,0.9819623111176117
730,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36676715632333357,-0.8619651409308774,1.8387480611632434
731,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.13345102938761794,1.3605071093925654,-0.6799955895733116
732,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530424910086374,0.5594965126362611,1.6815477841324955
733,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240658604025847,0.022986215982421843,0.3050868218388775
734,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,2.4709828150293807,-0.4747209313868197
735,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3672035277452366,-1.3991163023158337,0.5115412194402345
736,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7051289559144196,0.5584605428996119,0.03846571407941059
737,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-0.4542465714146933,1.214665910699713
738,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,1.2070438014109068,0.355815616678068
739,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2957437869293864,1.1902510339470536,-0.6115707035111477
740,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2242840461135363,-0.6606727381818293,0.6351189231473323
741,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,-0.904755876403023,-0.7245307524844616
742,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811463787708843,1.1697237711180248,0.674640193545306
743,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,1.2013939067846737,-0.43225031245168305
744,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,0.06065926947293204,-1.322363700967248
745,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15238793387578292,-0.42474650456032503,0.19183183801184725
746,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3672035277452366,-1.1043861382918214,0.5829154540395602
747,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,0.9206182403080346,0.21660636572401018
748,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,-1.3665542745164043,-0.15973050761789206
749,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.6341055865204723,-0.9870180927639612,0.13638408551319683
750,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,-1.3243980175331882,-0.03202371595876702
751,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4197263640729219,-1.1678840971677524,0.06854906915846534
752,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.20845375256312876,-0.6384097751993241
753,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133887400809521,1.358932579297116,0.18475340152265762
754,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08092819305993272,1.5222102861337612,-0.600363179069931
755,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1528243052976859,0.2660601352337287,-0.34996348826485674
756,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,-0.058995936640108916,1.165411790129103
757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7051289559144196,0.5049621053727933,-0.39361384661485804
758,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.9870180927639612,0.13638408551319683
759,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.491186104888772,-0.5148942126221293,-0.7628722834675706
760,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29530741550748335,-0.7126685245536282,-0.8758323324408844
761,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815827501927873,-0.439430978398043,1.0554010896929518
762,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,1.8989419868539639,0.39327234310002834
763,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,-1.5389325710259607,1.5081260901473559
764,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.3482666232570715,0.5438911715736209,1.0088013828057885
765,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,0.740098840130403,-0.31663584979492354
766,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133887400809521,0.4912967350835743,-1.0616412902821057
767,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336692150985694,0.4479397270620443,0.9819623111176117
768,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.061991288571767715,0.6262143363933982,0.2853261866398904
769,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9384450828501353,-0.9870180927639612,0.13638408551319683
770,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,1.463522979624767,0.7280234020679427
771,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2768068824412213,-1.29060583907541,-0.5977087653864852
772,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,-0.24440032567332862,-0.5437356871564158
773,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,2.5964964880325625,0.9981837280720044
774,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2768068824412213,-0.266707436209652,1.3674421649247166
775,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.061991288571767715,-0.24440032567332862,0.4796882552388818
776,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8669853420342851,1.9822518427787243,0.9362474087915971
777,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528243052976859,-0.5033471584277833,-0.1258129994405265
778,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672035277452366,-1.3566767552691021,-0.8156656222827747
779,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8669853420342851,-1.2137771376412951,-0.03202371595876702
780,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,-0.7529830902263853,-0.31103208757431494
781,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3478302518351686,-0.8768966223315697,-2.5333662103260646
782,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,-0.041076867042527505,1.0371151287625457
783,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.509686637955034,0.13842466773109266,0.21955571426117226
784,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6336692150985694,3.388597852276751,-0.05591343910978125
785,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4386632685610867,0.946305272614911,1.3603637284355277
786,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.491186104888772,-1.1093209480999895,0.7516181903652405
787,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3482666232570715,0.4825413755321074,0.20775832011252313
788,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7240658604025847,-1.5456397773169746,1.0554010896929518
789,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,0.4083506156690508,1.6617871489335088
790,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,0.6500233153137116,-0.3535027065094516
791,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.490749733466869,-0.5452788112109725,-0.16444946527735155
792,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4382268971391838,-0.4924543410059008,0.46376177313820593
793,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,-1.4748384914722577,1.061299786767276
794,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,-0.03691815883921311,1.6437961228568188
795,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2242840461135363,0.4931858971960618,-1.2061593686030556
796,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,-1.3165364336526377,-0.2718057520300572
797,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813645644818357,1.366003500293792,-0.5245649216648616
798,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,-0.9870180927639612,0.13638408551319683
799,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,0.35743795827623753,0.1971406653787391
800,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-1.3186512534304724,-0.5682152800148629
801,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,2.1135734333619656,-0.7162725765804073
802,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,-0.2149384729586529,-0.13141676166113472
803,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,0.7215459491213941,-0.7858772020574362
804,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6530424910086374,0.47423185805533574,-0.7829278535202737
805,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,0.7731408995924215,0.42925439525340764
806,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240658604025847,-1.1915855124145713,1.5143197220753968
807,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509686637955034,-0.4542465714146933,1.214665910699713
808,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133887400809521,0.9688667671562419,-0.7882366808871659
809,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2957437869293864,0.14958268629830468,0.3879635157331361
810,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,-0.410189729073554,1.6901008948902658
811,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009468452244082503,-1.080971963503256,-0.013737755028360983
812,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.2053471416253712,0.49094236376247985,0.2434454374121865
813,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7240658604025847,-0.9870180927639612,0.13638408551319683
814,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4192899926510188,0.23648329648794467,1.8602783054845273
815,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,0.33129216432659236,-0.3414103775070861
816,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5815827501927873,0.5049621053727933,0.329566414697324
817,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0813645644818357,-0.9870180927639612,-0.20043151743073087
818,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,-0.32535656531340734,0.0735629616716412
819,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0624276599936706,-1.3809859871574113,-0.7572685212469624
820,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-0.6228775587807338,0.3510966590186081
821,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6526061195867344,1.4190693759782147,-0.021406061224982963
822,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9384450828501353,0.3571390132518978,-0.04736032835201056
823,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,-0.4755924299109177,1.606339396434859
824,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9384450828501353,-1.0146031160805362,-1.6161188152686072
825,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,2.007660230461364,-0.8360161271891942
826,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,0.23480584096160043,1.695409722257158
827,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.31160916879221273,-0.6749816970601357
828,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,-0.29796671883361825,-2.3732165847581546
829,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,-1.3975439065579272,-0.21901241321485326
830,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2053471416253712,-0.6606727381818293,-0.03202371595876702
831,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,0.6997673210659858,-0.5755886513577685
832,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-0.4616672739722115,-1.2704551667131925
833,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-1.5456397773169746,-1.1194485216104857
834,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.510123009376937,-1.0788700567082745,-1.4890018933169147
835,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133887400809521,-1.148691769769407,0.7867154379574716
836,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22384767469163314,1.9430527399765858,0.7492587115355107
837,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6530424910086374,0.2862840661980812,-1.7450053463425972
838,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528243052976859,0.7710096302254987,0.7805218060294306
839,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5626458457046222,-0.6343225907306297,1.8561492175325007
840,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.9047558764030237,1.4503188588189757
841,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,-0.9771553714666587,-0.4702969085810762
842,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,0.18361416920716828,-0.7496002150503405
843,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,0.009011798344486632,1.719889315115605
844,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,-1.5030325074483644,-1.7624065027118545
845,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5622094742827192,-0.6437536686377102,0.22604428104292917
846,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099048236659856,-0.33126620342452784,-1.8367300858483429
847,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2242840461135363,0.5837152230279031,0.25494789670711926
848,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9909679191778205,1.1037255197137978,-0.39066449807769554
849,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009468452244082503,1.5928288943060336,0.5516523595456408
850,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,-0.5343286905288351,-1.359230557681776
851,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,0.8634384375723144,0.4018254538577986
852,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7051289559144196,-0.5148942126221293,2.2658137293443357
853,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,-0.041493200235640286,0.14080810831894036
854,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4197263640729219,0.32615029139791196,1.2842705361767415
855,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1528243052976859,-1.0493023650855309,-0.5755886513577685
856,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,-0.614609333761764,0.7516181903652405
857,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9909679191778205,-0.330158804342879,-0.4051163059097908
858,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3672035277452366,1.6468794697645406,0.5749522129892224
859,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491186104888772,-0.1198977194235388,1.8387480611632434
860,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15238793387578292,0.08500277349542641,0.46287696857705724
861,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813645644818357,0.6401001358340309,1.2468138097547816
862,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9195081783619703,-1.2068901307444215,0.8451125389932836
863,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2768068824412213,-1.0191841337766472,-1.3347509648233293
864,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,0.6401001358340309,1.2468138097547816
865,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-1.1535989646697844,-0.6384097751993241
866,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1528243052976859,-1.0092548608116187,0.674640193545306
867,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2957437869293864,-1.0551488830648206,1.6783035007416174
868,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957437869293864,1.9118386694214031,-0.12522312973309377
869,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.9909679191778205,1.0689557515321828,0.32455252218414815
870,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4386632685610867,-0.06500404465455399,-0.6920879185756766
871,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957437869293864,-0.231084977845986,-1.1533660297878516
872,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0813645644818357,1.4721005676663974,-0.5095232441253339
873,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6341055865204723,-1.2068901307444215,-0.24231226665843475
874,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,0.0830406103815497,-0.9306902152321022
875,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7765886967302699,0.5653593984384682,-0.1724127063276899
876,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2957437869293864,-1.2562806547487588,-0.7162725765804073
877,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955256012184349,0.734532772031276,-1.5462192549378622
878,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,0.8467639558302524,-1.0433553293516997
879,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20491077020346815,1.5636089447434127,-0.26236783671113817
880,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,-0.439430978398043,1.0554010896929518
881,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5811463787708843,1.2126655793689516,-1.2913955413270446
882,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13345102938761794,0.14115792329472726,2.0260316932730458
883,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29530741550748335,-0.41381713272107745,0.6522251446628733
884,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,-0.7822162753632028,0.700594460672334
885,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7240658604025847,-0.041076867042527505,-1.10116256068008
886,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061991288571767715,-0.9699232740833964,1.9056982729568257
887,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7051289559144196,-0.1421300345804057,0.6660870827875357
888,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.509686637955034,-0.5941375412764899,-0.5363623158135102
889,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0624276599936706,-0.6228775587807338,-0.41514409093614213
890,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4382268971391838,-1.3010456676021123,-1.0256592381287264
891,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669853420342851,0.0491247923781869,-0.38270125702735763
892,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36676715632333357,-0.03347871588241119,-1.3848898899550874
893,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009468452244082503,0.512002333497499,-1.1049967137783907
894,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7245022318244876,1.1697237711180248,-0.7386876254628401
895,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84804843754612,1.2161928065031622,0.7262537929456453
896,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811463787708843,-1.0092548608116187,-0.7386876254628401
897,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36676715632333357,-0.34967449062492456,0.991400226436531
898,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2242840461135363,0.5306841210579019,-0.6882537654773659
899,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526061195867344,-0.5148942126221293,1.8915413999784472
