,statsbomb_xg,goal,player_shot,team,location_x,location_y,shot_distance,shot_angle,bodypart,technique,first_time,state_of_play,assist,assist_state_of_play
4781,0.11620077,False,Kit Graham,Tottenham Hotspur Women,101.4,46.5,19.703045449879056,109.26,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4782,0.05148416,False,Josie Green,Tottenham Hotspur Women,109.1,47.4,13.174596768022926,124.17,Right Foot,Half Volley,True,Open Play Shot,Cross,Set Piece - Throw In
4783,0.029500289,False,Iniabasi Anefiok Umotong,Brighton & Hove Albion WFC,117.2,62.8,22.971286424577965,173.0,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Throw In
4784,0.009690458,False,Kate Natkiel,Brighton & Hove Albion WFC,95.2,54.7,28.82932534763864,120.66,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4785,0.009669189,False,Kirsty Linnett,West Ham United LFC,102.2,17.8,28.454876559212128,38.72,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4786,0.04594276,True,Adriana Leon,West Ham United LFC,98.6,30.2,23.537204591879643,65.39,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Throw In
4787,0.34423843,False,Kenza Dali,West Ham United LFC,112.0,44.4,9.130169768410662,118.81,Right Foot,Normal Shot,True,Open Play Shot,Low Pass,Open Play Assist
4788,0.5198402400000001,True,Martha Thomas,West Ham United LFC,113.1,35.3,8.348652585896726,55.74,Right Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4789,0.06414004,False,Adriana Leon,West Ham United LFC,104.5,36.0,16.00781059358212,75.53,Right Foot,Half Volley,True,Open Play Shot,High Pass,Open Play Assist
4790,0.009082899,False,Niamh Charles,Liverpool WFC,86.4,50.7,35.262586405424095,107.66,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4791,0.028618,False,Ashley Hodson,Liverpool WFC,119.5,20.9,19.10654338178416,1.5,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4792,0.07935652,False,Julia Simic,West Ham United LFC,100.4,34.7,20.303940504246945,74.87,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4793,0.017562593999999997,False,Kirsty Linnett,Liverpool WFC,102.7,64.0,29.585300404085807,144.21,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Goal Kick
4794,0.022192173000000003,False,Kirsty Linnett,Liverpool WFC,103.2,56.6,23.617789905069444,134.66,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4795,0.043188524000000006,False,Alisha Lehmann,West Ham United LFC,105.8,57.2,22.30425968284982,140.46,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Goal Kick
4796,0.027185772,True,Martha Thomas,West Ham United LFC,100.7,54.4,24.08007475071454,126.73,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4797,0.03249821,False,Niamh Charles,Liverpool WFC,113.3,55.9,17.253985046939153,157.15,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
4798,0.18662965,False,Martha Thomas,West Ham United LFC,114.5,39.9,5.500909015790027,88.96,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
4799,0.19664295,True,Adriana Leon,West Ham United LFC,113.5,45.2,8.324061508662705,128.66,Right Foot,Half Volley,True,Open Play Shot,Cross,Set Piece - Throw In
4800,0.32046396,False,Melissa Lawley,Liverpool WFC,114.5,45.8,7.993122043357023,136.52,Right Foot,Half Volley,True,Open Play Shot,High Pass,Open Play Assist
4801,0.019174173000000003,False,Jessica Anne Clarke,Liverpool WFC,102.6,20.5,26.13446000972663,41.74,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4802,0.40895557,True,Rachel Furness,Liverpool WFC,112.9,46.1,9.360555539069246,130.67,Left Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4803,0.07112746,False,Alisha Lehmann,West Ham United LFC,97.7,37.3,22.462858233092238,83.1,Right Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
4804,0.015287794,False,Rebecca Jane,Liverpool WFC,94.5,50.4,27.539244724574424,112.19,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4805,0.03204055,False,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,110.4,30.6,13.43577314485474,45.6,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4806,0.19025019,False,Rachel Furness,Liverpool WFC,109.1,32.9,13.008458786497352,56.92,Left Foot,Normal Shot,True,Open Play Shot,Low Pass,Open Play Assist
4807,0.06337097,False,Niamh Charles,Liverpool WFC,112.6,37.4,7.843468620451037,70.64,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
4808,0.14721262000000002,False,Sophie Elizabeth Bradley-Auckland,Liverpool WFC,113.1,37.0,7.523961722390678,66.5,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
4809,0.027715605,True,Rachel Furness,Liverpool WFC,111.6,43.2,8.988882021697698,110.85,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
4810,0.016911726000000002,False,Alisha Lehmann,West Ham United LFC,108.8,59.1,22.141589825484534,149.61,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4811,0.07973134,False,Adriana Leon,West Ham United LFC,112.0,26.7,15.520631430454113,31.03,Left Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
4812,0.038799934,False,Brianna Visalli,Birmingham City WFC,99.6,30.3,22.58871399615304,64.57,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Throw In
4813,0.054676183,False,Brianna Visalli,Birmingham City WFC,99.9,28.2,23.307724041613326,59.58,Left Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play Assist
4814,0.06286886,False,Charlie Wellings,Bristol City WFC,110.7,44.8,10.465658125507442,117.3,Right Foot,Half Volley,True,Open Play Shot,Cross,Open Play Assist
4815,0.04794362,False,Abbi Grant,Birmingham City WFC,93.4,39.8,26.60075186907317,89.57,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4816,0.37396735,False,Brianna Visalli,Birmingham City WFC,111.8,39.6,8.20975030070952,87.21,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4817,0.010434047,False,Kerys Harrop,Birmingham City WFC,85.0,35.3,35.314161465338515,82.35,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4818,0.024791945000000003,False,Abbi Grant,Birmingham City WFC,97.8,39.1,22.218235753542636,87.68,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4819,0.14666500000000002,False,Rachel Williams,Birmingham City WFC,101.3,41.8,18.78643127366132,95.5,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4820,0.026111953,False,Yana Daniels,Birmingham City WFC,95.2,21.9,30.70260575260673,53.88,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4821,0.025641242,False,Claudia Walker,Birmingham City WFC,105.7,59.4,24.10082986123092,143.61,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
4822,0.42095166,True,Ebony Salmon,Bristol City WFC,106.3,33.1,15.339491516996254,63.27,Right Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play - Assist
4823,0.01532642,False,Olivia Chance,Bristol City WFC,93.3,23.7,31.28226334522488,58.6,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4824,0.4094929,False,Fara Williams,Reading WFC,110.6,35.9,10.25524256173398,66.43,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4825,0.051829778,False,Brooke Chaplen,Arsenal WFC,108.5,55.7,19.46124353683495,143.78,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4826,0.033612460000000004,False,Fara Williams,Reading WFC,101.0,26.5,23.307724041613326,54.61,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4827,0.019884119,False,Vivianne Miedema,Arsenal WFC,95.6,25.2,28.53769437077916,58.76,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4828,0.45790195,True,Vivianne Miedema,Arsenal WFC,109.0,33.2,12.932130528261766,58.28,Right Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play - Counter Attack
4829,0.014475928,False,Angharad James,Reading WFC,88.5,57.8,36.18134878635677,119.47,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4830,0.010007078,False,Bethany Mead,Arsenal WFC,89.1,38.3,30.946728421595715,86.85,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4831,0.03863999,False,Bethany Mead,Arsenal WFC,95.5,30.3,26.350332066218826,68.4,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4832,0.12443616,True,Kim Little,Arsenal WFC,113.0,49.4,11.720068259186888,143.33,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
4833,0.013487803000000001,False,Mayumi Pacheco,Reading WFC,90.0,21.6,35.1931811577186,58.48,Left Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play Assist
4834,0.017725477,False,Fara Williams,Reading WFC,86.0,35.3,34.3233156906497,82.13,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
4835,0.09855135,False,Vivianne Miedema,Arsenal WFC,112.7,53.4,15.259423318068082,151.42,Right Foot,Normal Shot,True,Open Play Shot,Through Ball,Open Play Assist
4836,0.04772025,False,Lisa-Marie Utland,Reading WFC,110.6,32.3,12.151131634543349,50.68,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
4837,0.014466958,False,Fara Williams,Reading WFC,87.1,38.1,32.9548175537356,86.69,Left Foot,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Throw In
4838,0.06625724599999999,False,Fara Williams,Reading WFC,111.2,46.0,10.650821564555477,124.29,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
4839,0.04095514,False,Fara Williams,Reading WFC,103.6,49.4,18.902909828912584,119.82,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4840,0.08871333,False,Jade Moore,Reading WFC,98.6,44.0,21.77062240727169,100.59,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4841,0.06639222,False,Lisa-Marie Utland,Reading WFC,102.3,35.6,18.23869512876401,76.04,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4842,0.027708597,False,Jade Moore,Reading WFC,96.5,32.6,24.63757293241361,72.52,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4843,0.023207884,False,Remi Allen,Reading WFC,108.0,26.4,18.137254478007414,41.42,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4844,0.08916693,False,Lisa-Marie Utland,Arsenal WFC,108.9,37.8,11.315917991926234,78.79,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4845,0.044259604,False,Fara Williams,Reading WFC,95.6,32.6,25.497450852977448,73.13,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4846,0.06362053,False,Danielle van de Donk,Arsenal WFC,110.6,39.7,9.404786015641193,88.17,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Free Kick
4847,0.041817814,False,Fara Williams,Reading WFC,87.9,40.4,32.10249211509909,90.71,Right Foot,Normal Shot,True,Open Play Shot,High Pass,Open Play Assist
4848,0.08709861,False,Vivianne Miedema,Arsenal WFC,108.6,30.9,14.586637720873174,51.4,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4849,0.029983178000000006,False,Lisa Evans,Arsenal WFC,109.7,53.9,17.300289014926886,143.46,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4850,0.05897522700000001,False,Fara Williams,Reading WFC,108.5,15.3,27.24591712532357,24.97,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
4851,0.061827566,False,Jill Roord,Arsenal WFC,95.7,45.6,24.936920419330047,102.98,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
4852,0.012083645,False,Angharad James,Reading WFC,86.7,36.4,33.49402931867111,83.83,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4853,0.3531994,True,Vivianne Miedema,Arsenal WFC,102.4,46.8,18.867962264113203,111.12,Right Foot,Normal Shot,True,Open Play Shot,Through Ball,Open Play Assist
4854,0.36714864,False,Bethany Mead,Arsenal WFC,108.8,49.8,14.88220413782851,131.19,Right Foot,Normal Shot,True,Open Play Shot,Through Ball,Set Piece - Throw In
4855,0.13892378,False,Jackie Groenen,Manchester United,112.8,33.7,9.567131231461184,48.81,Left Foot,Volley,True,Open Play Shot,Unassisted,No Assist
4856,0.017582813000000003,False,Hayley Ladd,Manchester United,93.7,26.7,29.47168132292421,63.17,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4857,0.020459391,False,Jessica Sigsworth,Manchester United,93.7,36.4,26.5452443951831,82.21,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4858,0.053197753,False,Hayley Ladd,Manchester United,100.4,48.5,21.36375435170513,113.45,Right Foot,Normal Shot,True,Open Play Shot,Low Pass,Open Play Assist
4859,0.038643435,False,Jackie Groenen,Manchester United,103.1,36.4,17.279178221200226,77.97,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Corner
4860,0.19334804,False,Jane Ross,Manchester United,109.5,38.4,10.621205204683694,81.34,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Corner
4861,0.20457377,False,Jackie Groenen,Manchester United,108.9,36.9,11.524755962709142,74.4,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4862,0.031193623000000007,False,Jane Ross,Manchester United,108.5,37.1,11.86001686339442,75.85,Head,Normal Shot,False,Open Play Shot,Cross,Open Play Assist
4863,0.02755354,False,Leah Galton,Manchester United,108.7,33.9,12.841339493993607,61.64,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
4864,0.035436943000000005,False,Rianna Dean,Tottenham Hotspur Women,110.4,44.9,10.778218776773826,117.04,Right Foot,Volley,True,Open Play Shot,Cross,Open Play - Counter Attack
4865,0.013256312,False,Josie Green,Tottenham Hotspur Women,89.4,51.9,32.83245345690754,111.25,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4866,0.014878326,False,Gemma Suzanne Davison,Tottenham Hotspur Women,89.4,49.7,32.100623046912965,107.59,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Assist
4867,0.017264396,False,Jane Ross,Manchester United,96.8,24.6,27.846005099475217,56.42,Left Foot,Normal Shot,False,Open Play Shot,Low Pass,Open Play - Counter Attack
4868,0.07589376,False,Hayley Ladd,Manchester United,112.3,41.0,7.764663547121668,97.4,Right Foot,Volley,True,Open Play Shot,Unassisted,No Assist
4869,0.012115089,False,Katie Zelem,Manchester United,85.5,35.6,34.77944795421572,82.73,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4870,0.4067904000000001,False,Rianna Dean,Tottenham Hotspur Women,106.1,41.0,13.935924798878622,94.11,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4871,0.76,True,Katie Zelem,Manchester United,108.1,40.1,11.900420160649796,90.48,Right Foot,Normal Shot,False,Set Piece - Penalty,Unassisted,No Assist
4872,0.032550097,False,Hayley Ladd,Manchester United,94.3,39.6,25.703112651972717,89.11,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Free Kick
4873,0.18486895,True,Jessica Sigsworth,Manchester United,115.2,36.8,5.768882040742383,56.31,Right Foot,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
4874,0.023100989,False,Emma Mitchell,Tottenham Hotspur Women,104.1,23.7,22.77059507347141,44.29,Left Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Kick Off
4875,0.102564774,False,Kit Graham,Tottenham Hotspur Women,106.0,43.2,14.361058456812994,102.88,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4876,0.119965695,False,Rianna Dean,Tottenham Hotspur Women,110.9,28.1,14.980654191322882,37.41,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play - Counter Attack
4877,0.2415116,False,Jessica Sigsworth,Manchester United,113.4,43.4,7.424284477308228,117.26,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Free Kick
4878,0.014552754,False,Kirsty Smith,Manchester United,90.0,51.3,32.05760440207596,110.64,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4879,0.07917044000000001,True,Katie Zelem,Manchester United,97.6,51.2,25.043961347997648,116.57,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
4880,0.13607141,False,Kirsty Hanson,Manchester United,109.1,48.6,13.884163640637492,128.27,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4881,0.024377832000000002,False,Kit Graham,Tottenham Hotspur Women,103.7,48.0,18.15736765062601,116.14,Left Foot,Volley,True,Open Play Shot,Unassisted,No Assist
4882,0.06587963,False,Leah Galton,Manchester United,101.2,44.4,19.30802941783547,103.17,Left Foot,Normal Shot,True,Open Play Shot,Ground Pass,Set Piece - Free Kick
4883,0.022590674,False,Melissa Lawley,Liverpool WFC,92.2,31.1,29.189895511974683,72.25,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
4884,0.012931181000000002,False,Niamh Charles,Liverpool WFC,88.4,38.1,31.657068720903386,86.56,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4885,0.06959019599999999,False,Niamh Charles,Liverpool WFC,104.2,38.9,15.838244852255563,86.02,Right Foot,Normal Shot,True,Open Play Shot,Cross,Open Play - Counter Attack
4886,0.015440622,False,Chantelle Boye-Hlorkah,Liverpool WFC,93.3,53.6,29.96414524060381,116.99,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4887,0.027146952000000002,False,Kirsty Linnett,Liverpool WFC,101.9,53.6,22.640008833920533,126.92,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4888,0.15664002,False,Kirsty Linnett,Liverpool WFC,114.8,40.6,5.234500931320963,96.58,Head,Normal Shot,False,Open Play Shot,Low Pass,Set Piece - Free Kick
4889,0.011861092,False,Melissa Lawley,Liverpool WFC,88.8,28.7,33.183278921770224,70.09,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4890,0.024112625,False,Kirsty Linnett,Liverpool WFC,99.6,49.5,22.503555274667157,114.97,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
4891,0.010078928000000001,False,Niamh Charles,Liverpool WFC,85.5,44.7,34.81867315105502,97.76,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4892,0.015843881,False,Rhiannon Roberts,Liverpool WFC,82.7,35.1,37.620473149602994,82.52,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
4893,0.021212842000000003,False,Kirsty Linnett,Liverpool WFC,86.9,42.3,33.17981313991987,93.97,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play Assist
4894,0.009931626,True,Lucy Graham,Everton LFC,88.3,26.5,34.454898055283806,66.93,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4895,0.015312191000000001,False,Hannah Cain,Everton LFC,99.5,53.2,24.382165613415065,122.78,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
4896,0.013389775500000001,False,Courtney Sweetman-Kirk,Liverpool WFC,86.9,35.2,33.446225497057206,81.75,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4897,0.016003048000000002,False,Melissa Lawley,Liverpool WFC,91.2,30.0,30.486718419665962,70.85,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Free Kick
4898,0.019287582,False,Chantelle Boye-Hlorkah,Everton LFC,94.0,25.1,29.966814979239956,60.18,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play - Counter Attack
4899,0.015489607,False,Melissa Lawley,Liverpool WFC,80.1,41.4,39.92455384847776,92.01,Right Foot,Normal Shot,False,Set Piece - Direct Free Kick,Unassisted,No Assist
4900,0.07133476400000001,False,Niamh Charles,Liverpool WFC,105.7,39.5,14.308738588708644,88.0,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4901,0.014719054,False,Rhiannon Roberts,Liverpool WFC,110.3,56.4,19.05387099777891,149.4,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4902,0.044534188,False,Chantelle Boye-Hlorkah,Everton LFC,105.0,30.9,17.5445148123281,58.76,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
4903,0.05867203300000001,False,Niamh Charles,Liverpool WFC,107.2,42.5,13.041855696180662,101.05,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4904,0.014983118,False,Lucy Graham,Everton LFC,92.2,34.3,28.37833680820636,78.41,Left Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4905,0.012816501000000001,False,Hannah Cain,Everton LFC,91.8,40.6,28.206382256503588,91.22,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4906,0.018467035,False,Niamh Charles,Liverpool WFC,111.4,45.4,10.154801819828878,122.12,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Corner
4907,0.022498867000000002,False,Rinsola Babajide,Liverpool WFC,98.0,54.2,26.18472837361503,122.84,Left Foot,Normal Shot,False,Open Play Shot,High Pass,Open Play Assist
4908,0.010313731,False,Rinsola Babajide,Liverpool WFC,84.5,30.9,36.64778301616621,75.62,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4909,0.11834941,False,Niamh Charles,Liverpool WFC,110.9,41.7,9.257429448826489,100.58,Right Foot,Volley,True,Open Play Shot,Cross,Set Piece - Throw In
4910,0.023455711,False,Rebecca Jane,Liverpool WFC,101.0,40.2,19.001052602421797,90.6,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4911,0.15944268,False,Molly Pike,Everton LFC,113.3,44.6,8.127115109311548,124.47,Right Foot,Half Volley,True,Open Play Shot,Cross,Open Play - Counter Attack
4912,0.0668565,False,Rachel Williams,Birmingham City WFC,101.0,49.8,21.378493866500513,117.28,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4913,0.014028601000000002,False,Lucy Staniforth,Birmingham City WFC,107.4,58.5,22.38325266801052,145.74,Right Foot,Volley,True,Open Play Shot,Unassisted,No Assist
4914,0.023270134,False,Erin Cuthbert,Chelsea FCW,96.5,55.6,28.20655952079232,123.58,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4915,0.006883927000000001,False,Jonna Andersson,Chelsea FCW,92.9,25.7,30.641475160311714,62.18,Left Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4916,0.07027562,False,Lucy Staniforth,Birmingham City WFC,102.1,31.6,19.77296133612768,64.86,Right Foot,Normal Shot,True,Open Play Shot,Cross,Set Piece - Throw In
4917,0.094753265,False,Hannah Jayne Blundell,Chelsea FCW,102.2,44.9,18.462123388169626,105.39,Right Foot,Normal Shot,True,Open Play Shot,Ground Pass,Open Play Assist
4918,0.3952738,True,Guro Reiten,Chelsea FCW,112.5,37.9,7.7884529914483025,74.36,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4919,0.019131757000000003,False,Magdalena Ericsson,Chelsea FCW,94.6,29.6,27.44667557282667,67.73,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4920,0.02742081,False,Hannah Jayne Blundell,Chelsea FCW,105.3,53.7,20.094277792446288,132.98,Right Foot,Volley,True,Open Play Shot,Cross,Set Piece - Corner
4921,0.12911908,False,Millie Bright,Chelsea FCW,113.4,42.8,7.1693793315739605,112.99,Right Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4922,0.018270256000000002,False,Drew Spence,Chelsea FCW,103.1,40.5,16.907394831847988,91.69,Left Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4923,0.031487140000000004,False,Hannah Jayne Blundell,Chelsea FCW,109.0,48.2,13.720058308914002,126.7,Left Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4924,0.3641552,True,Bethany England,Chelsea FCW,106.7,32.4,15.318289721767245,60.26,Right Foot,Normal Shot,False,Open Play Shot,Through Ball,Open Play Assist
4925,0.015144547,False,Jonna Andersson,Chelsea FCW,86.0,34.6,34.4261528492511,80.98,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4926,0.038224965,False,Hannah Jayne Blundell,Chelsea FCW,109.1,50.9,15.414927829866741,135.0,Right Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4927,0.023902884000000003,False,Maren Nævdal Mjelde,Chelsea FCW,100.3,56.9,25.955731544304427,130.63,Right Foot,Half Volley,False,Open Play Shot,Unassisted,No Assist
4928,0.10489502,False,Bethany England,Chelsea FCW,108.4,28.2,16.546903033498438,44.51,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4929,0.05969633,False,Erin Cuthbert,Chelsea FCW,95.2,38.9,24.82438317461282,87.46,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4930,0.061614975,False,Rachel Williams,Birmingham City WFC,109.4,43.2,11.072488428533122,106.8,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
4931,0.03412605,False,Georgia Stanway,Manchester City WFC,96.2,42.8,23.964139876073162,96.71,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4932,0.026689015,False,Leah Galton,Manchester United,93.5,43.2,26.692508312258703,96.89,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Set Piece - Throw In
4933,0.34572357,False,Jane Ross,Manchester United,112.8,40.5,7.217340230306456,93.97,Right Foot,Half Volley,True,Open Play Shot,Cross,Set Piece - Throw In
4934,0.015293294,False,Jackie Groenen,Manchester United,92.7,44.2,27.621187519728398,98.75,Right Foot,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Throw In
4935,0.026354373,False,Jane Ross,Manchester United,94.9,36.4,25.35685311705693,81.84,Right Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4936,0.08524828,False,Leah Galton,Manchester United,111.2,39.4,8.820430828479976,86.1,Head,Normal Shot,False,Open Play Shot,Cross,Set Piece - Throw In
4937,0.045979027000000006,False,Caroline Weir,Manchester City WFC,101.8,45.4,18.98420396013486,106.53,Right Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
4938,0.011078741000000001,False,Millie Turner,Manchester United,107.1,34.1,14.185203558638136,65.42,Head,Normal Shot,False,Open Play Shot,High Pass,Set Piece - Free Kick
4939,0.017855661000000002,True,Caroline Weir,Manchester City WFC,95.7,23.4,29.42872746144488,55.66,Left Foot,Normal Shot,False,Open Play Shot,Unassisted,No Assist
4940,0.048338484,False,Georgia Stanway,Manchester City WFC,102.3,28.0,21.384340064636085,55.86,Right Foot,Normal Shot,True,Open Play Shot,Unassisted,No Assist
4941,0.08285944,False,Janine Beckie,Manchester City WFC,103.0,35.9,17.487424052730006,76.44,Left Foot,Half Volley,True,Open Play Shot,Unassisted,No Assist
4942,0.024323083,False,Caroline Weir,Manchester City WFC,101.1,49.8,21.28966885604377,117.41,Left Foot,Normal Shot,False,Open Play Shot,Ground Pass,Open Play Assist
